id,author,updated_time,device,spent,stars,contents,ups,downs
23587601,TNK灬梦轻难记,1614766544,魅族M6 Note,42089,3,以下是本人玩王者经历，可略&mdash;&mdash;怎么说呢，我玩王者也挺长时间了，我没记错的话大概是从小学4年，那时候王者才400多mb（对于那时的中端手机算大了），因为还小家长不给我手机所以很珍惜玩的时间。刚开始是听我同学不断提起王者荣耀才入坑的，刚开始玩也是菜的一批（可能仅仅因为还小），刚开始玩感觉很新鲜，但是一直黑屏也没啥游戏体验对吧，尝尝被自己气的不行，那时候鲁班的大招是现在的二技能我就很懵*，伤害这么低，冷却那么高，画质也是相当于现在的最低画质，因为某些原因就退游了。差不多是6年级有了自己的手机，第一时间就是下载王者，又发现墨子这英雄好强啊，就一直打1v1，直到被一个会玩的亚瑟打到自闭，直接卸载游戏（手动滑稽）。再后来因为手机空间不够，很长时间没玩王者。现在初三了，我感觉我玩王者不止600小时啊～&mdash;&mdash;&mdash;&mdash;&mdash;&mdash;&mdash;&mdash;&mdash;&mdash;&mdash;&mdash;&mdash;&mdash;&mdash;&mdash;&mdash;&mdash;&mdash;&mdash;&mdash;&mdash;&mdash;话说我觉得那些人说什么隐藏匹配机制啥的都不存在的。你想啊，你打的好，自然认为你实力不是这个段位的，也就给你匹配旗鼓相当的对手。至于队友。有的时候确实可以匹配到很坑的，运气问题而已，我并不抱怨王者的匹配机制，毕竟大家既然匹配到一起了那就是队友嘛，如果逆风了就当做是守家游戏，顺风就当推塔游戏呗。我有的时候真想不通为啥那么多人抱怨王者匹配机制la鸡，难道你想让菜的和菜的一起玩，厉害的和厉害的玩吗？那打一局累死你。游戏自身不错，不要说什么氪金游戏，皮肤你可以不要买啊，想买就是要花钱的，白买个伴生皮不也可以有那加成吗。还有就是那些说v8v10有隐藏加成的，我也是无语，这么说吧，我排到对面v8v10的对面都输了。唯一一个缺点就是英雄克制与英雄强度没平衡好，一些老英雄基本被版本抛弃。就像吕布，你要说他强吧，他确实有英雄克制，但是依赖装备这一点就放在那，当遇上对面快节奏英雄，吕布还没开始秀游戏就结束了。还有就是蒙恬，澜和夏洛特典型的强度超标。（本人对抗路玩家）虽然削了，但你相当于削个寂寞，你削的是那些不会玩澜，蒙恬和夏洛特，靠英雄强度玩的人，而比较精通这些英雄的削了照样乱杀。最后要说的一个事就是热议的皮肤锚点问题。我就真是无语了（本人已买花木兰情人节皮肤），有的时候像兔女郎这类的还不如锚点皮肤，锚点皮肤有它自己的特点&mdash;&mdash;特效好，手感好。这时候又有人吹公孙离的花间舞了，作为伴生皮但是没有锚点，这是好事，但它没有其他皮肤的技能‖普攻特效啊，还是看个人喜好。但我目前看来大多数人都是故意黑王者皮肤，想要白piao优化，自己赚一波。（甄姬伴生皮真该优化啦，黄金武士我认为没必要优化，也没有什么优化的）,3,4
23656592,阿萤诶,1614765200,华为P40,30275,1,一星都不想打，宣传这公平对决手游，实际上很扯淡，匹配机制更是个迷，毫无游戏体验，玩个游戏反而让人戾气变重，得不偿失，已卸载，谢谢曾经给过的快乐&hellip;,1,0
23656332,蜡笔,1614764016,小米MI 9,4451,3,希望策划能再出新英雄，期待下一次出新英雄的时候。,0,0
23655544,麦丽素好吃,1614760345,华为 nova 7,10042,5,社交游戏联系同学感情的游戏,0,0
19130417,    痞子与夢  ,1614759417,一加手机 6T,54264,1,垃圾游戏，匹配机制垃圾，打个排位连续几把匹配出不能拖管的挂机队友，是我没充钱？只知道骗钱，能优化一下不，惩罚机制能给点力不，挂机举报扣两分有啥用，就不能直接封号几天？让玩家自己申请账号，不能学学别的游戏？只知道赚钱，简直是垃圾中的垃圾，垃圾游戏，马化腾***。！，，！,4,0
23655126,ovo,1614758266,华为 Mate 30 5G,87847,1,用脚做的平衡,1,0
23654817,べ丹然微笑（鼎鼎小可爱）,1614756606,华为KKG-AN00,21462,5,很好,0,0
22080069,青椛,1614756421,小米Mi 10,81120,1,没客服都是机器人，举报系统怕不是失智系统。,0,0
23654737,词笑,1614756304,Vivo V1932A,31219,3,一星给回忆，一星给朋友，一星给我现在的段位，说真的，我玩王者的时间真的不算太多，也就2，300天，从青铜上了王者，本应该很高兴 但是自从改了地图，后面所有的问题一个接一个来，匹配机制很多人都在提，到底最后也是没改，有的时候连跪七场气哭了，对面拿个瑶就挂在头上不会刷盾都赢了。好像我还是铂金的时候，没有投降水晶自己爆了，心都凉了。皮肤出的越来越勤，bug也不优化，每个新出的英雄都是版本之子，貂蝉二技能bug就不说了，还在削，甚至于上官的bug都存在。有的时候真的很想退游了，但是努力了那么久不想轻易放弃，身边的人都表示王者只是有空就看两眼了，王者在这么样真的退了,0,0
23654631,送你一朵小红花,1614755867,,120001,2,王者荣耀已经9个多G了，真的太占地方，扣星扣星,0,0
23654602,选择题___,1614755623,华为CDY-AN20,27374,2,这游戏废了。,1,1
23654269,倾此一生，只为伊人。,1614753909,华为荣耀9X,42691,5,很好很不错的一款游戏。,1,0
23654227,他不懂,1614753674,华为 Nova 5i Pro,19956,3,还可以,0,0
23654202,无故何成风,1614753554,OPPO A3中国版,183,4,当一个游戏在一个他的领域占大头，他的口碑就会变坏,0,2
23654129,半载,1614753139,Vivo V1901K,71561,3,还可以吧,0,0
23654029,NO   刹那方华,1614752635,OPPO R11st,120001,1,我下载回来就是为了我单机,0,0
23639435,小虾米,1614751262,iPhone 11 Pro Max,0,3,昨天打了一局这队友我属实无语,0,0
23653557,YamaKaze,1614750266,小米M2007J22C,60,3,游戏皮肤越来越不行了，玩了很久的王者，真的又爱又恨，排位队友素质也比较差，玩王者也有个几年了，真的累了，三星是对这个游戏最后的热爱了,0,0
22946266,压力大大,1614749609,华为 Mate40 Pro,5050,1,这上分不是有手就行？队友全是电脑人也一样？这种匹配机制，举报机制，这游戏还能有人玩？修改一下评论，这个游戏还真不是有手就行。还得有肝，moba游戏靠肝上分，真厉害。再修改一下，这游戏还有人打五星就尼玛离谱。继续修改，希望后续的大家能给1星差评。能不能给半星，或者0星啊。玩这游戏的属实。,6,0
23652999,冷家人,1614747680,荣耀 V30 Pro,5698,3,还行,0,0
23652879,是一条咸鱼啊,1614747133,华为Mate30 Pro,0,4,五年了，也玩了很多，就是最近皮肤质量有待改善。,0,0
23652801,小鬼,1614746812,华为nova 7 5G,0,5,最近刚玩 虽然玩的很菜 但是感觉很有意思 就是有时候感觉对不起队友,0,0
18170979,白龙-琥珀川,1614745869,小米Mi 10,120001,1,一段时间不玩再回来感觉视角太低了，很难受,3,0
23652527,憨蕾,1614745608,Vivo V1945A,5241,5,特别好玩，里面的英雄装扮很好看,0,0
23652502,QQ用户12755013,1614745517,华为Honor 10,0,1,每年过年都贼特么难打，平常玛德赛季前半个月随便打打就上王者了，这匹配机制真给我整吐了，腾讯真的垃圾，每次都是赢一把然后给我匹配的队友不是零杠十就是搞心态的那种。别特么恶心老子了，垃圾腾讯，垃圾天美，垃圾游戏，算什么竞技游戏，社交游戏罢了。,1,1
23652454,T:小鬼,1614745291,华为 荣耀30S,0,5,找个人开黑,0,0
17979331,凩,1614744451,小米MIX 3 The Palace Museum Edition,53291,1,虽然这个游戏每天我都在玩，出了新皮肤也卖，但是就是想给他一星。,0,0
23652041,安弈辰,1614743547,华为荣耀20Pro,0,1,辣鸡游戏，吃相难看，8说了，五年贵8老玩家首当其冲关菲菲，rnm，退钱！,0,0
23651952,白兔子,1614743213,小米Redmi K30 5G,0,4,我玩王者荣耀已经很多年了，从3赛季开始直到现在的s22赛季，一路走来看到了许多影响的加强或削弱，现在的我已经不怎么玩了，但还是希望王者荣耀可以少些花里胡哨的东西，皮肤再走点心，不要总是蓝绿那个色系的传说，杨玉环的遇见飞天真的非常凉鞋，总的来说是一款：不错的游戏，只是举报机制有点问题，望改进。,0,0
23651545,奶味榛子,1614741469,Vivo V2057A,0,3,游戏制作很不错。,0,0
23651410,.,1614740974,,120001,5,下了又删，删了又下,0,0
23651288,小小^,1614740464,华为Mate 10,0,5,以前没日没夜的玩，连跪就一直不服气通宵打一宿。现在轻松多了，变成了有人喊我就陪着玩，没人喊就上线签个到，玩游戏嘛，不是被游戏玩,0,0
23651262,要记得曾经快乐!,1614740309,,0,4,上分太难了，还是简简单单玩娱乐好,0,0
14842121,鼬神,1614737986,华为 Mate 30 Pro 5G,76109,4,唉，看了评价，基本都是1或者2星，平心而论，只是打游戏急了来这里发泄一下怒气罢了，没有说真正指出错误的点。我觉得现在最恶心的就是皮肤出的恶心死了。GFF，我囸你先人，给句痛快话，优化不优化,80,35
23650709,阿轩,1614737742,华为JER-AN20,2825,5,玩了很长一段时间，有很多人陪，游戏很棒。,0,0
23650701,2020,1614737718,华为 Mate 30 5G,23,3,王者荣耀，玩了一段时间，感觉还是没有联盟好玩,0,0
23650477,您的好友诸葛琴魔已上线,1614736535,vivo X23,38327,2,s2开始玩的，也算老玩家了吧。一星给王者，一星给我曾经的李白。,0,0
23650397,心雨,1614736110,华为 nova 7,1208,1,气死我！！！！！,0,0
23650362,星辰,1614735858,OPPO A5,9466,5,我的观点。第一。只要你连胜以后，王者荣耀的匹配机制就会给你匹配坑逼队友。说的是排位连胜以后。第二。有时候能遇到骂人的队友。特别搞心态。我就会在想，你玩这游戏你干嘛来的？嘲讽队友，那你这个你干脆别玩儿。,0,0
23650198,缺一丝温暖ゝ,1614734802,OPPO R15x,93697,4,看看自己游戏时长而已，垃圾游戏不好玩，纯属充钱了退游舍不得哈哈哈，毕竟在手游中的MOBA里，王者还是很顶的，玩笑归玩笑，希望在皮肤方面能认真对待吧，最近的皮肤真的很不喜欢（个人意见）,3,1
23650116,花园百合玲,1614734190,一加手机 7 Pro,0,1,希望能再接再厉吧。,0,0
19835792,贺嘉什栎,1614731740,OPPO A9x,120001,5,好东西,2,2
23649610,朕,1614728608,,0,5,平时没事玩的一款游戏，我的快乐～,0,0
23649373,龙龙啊,1614721550,OPPO A32中国版,4931,4,可以非常不错的一款多人竞技游戏,0,0
23649293,清歌,1614718341,华为Nova 4e,120001,4,求求你们不要再来坑我了,0,1
23649249,海青,1614716775,Vivo IQOO Neo3,79869,3,断断续续玩了四年，玩成了暖暖游戏，收集癖害人不浅可惜还是菜，无能为力的菜，赢两把第三把就是演员，行吧归根结底还是我不够强无法碾压对面。还有匹配机制，连续三把匹五个法师想退坑可惜舍不得沉没成本，我很喜欢世界观背景英雄设定还有一些地图上的小细节以及一些ui设计，皮肤原画也很漂亮我很喜欢，并且因为这个游戏认识了几个好朋友，三颗星给他们，剩下两颗星扣给游戏环境以及最近做皮肤的态度反正我玩游戏只是为了开心，如果我能更厉害点就好了,3,0
23649189,手机用户10592738,1614715175,华为Honor 10,0,1,匹配机制真，辣鸡,0,0
23648800,可乐,1614708932,Vivo V1901K,0,4,其实也是老玩家了，只不过对于坑队友有点无奈,0,0
23648703,￡戏梦、,1614708081,华为荣耀9X,0,1,神奇匹配机制,0,0
23648514,星、,1614706264,华为P40,51899,3,给个中肯的三星，毕竟玩了3年的游戏，有赢得快乐，有输的难过，对队友肯定的赞美，对坑货的指责，还是希望官方能改善王者对局的环境叭，希望能做的很好吧,1,0
23648513,请叫我秀儿,1614706261,华为 nova 7,0,5,怎么说呢，还是以前的王者有感觉，现在皮肤锚点太多了，价格订的也不合理,1,1
10435472,湖北老虎君,1614704411,,91867,4,我都不知道我居然玩这游戏玩了近一千小时。。。,0,2
23648247,漓涔。,1614704257,华为JER-AN20,37263,4,对这个游戏真的是欲罢不能！玩的也开心  玩的也生气，菜还爱玩，输了就会不开心。啊啊啊啊，我平时单排还挺多的，还是觉得有朋友一起玩好玩。,2,1
23648208,邓,1614703991,Vivo V1901K,30995,2,先说匹配系统，匹配系统真的是莫名其妙，一下连胜，一下连跪，体验极其不好，相信有不少玩家又跟我一样的经历。还有那个举报系统和违规机制真的要好好调整一下，懂得都懂，我就不多说了。,0,1
23648158,荧,1614703635,华为SEA-AL10,25836,1,无语了,0,0
23648088,Love oath ヾ逝回忆|,1614703221,华为 nova7 SE,26040,1,要是可以我直接给0星，什么鬼的匹配机智，队友永远没对面强，不是自己这边有个***，就是对面一群G哥，根本打不过，我真不懂这游戏出了干啥，刚出连黄金都上不去，不是我吹牛，你拉一个王者的去钻石分段打，胜率都不会超过60，什么垃圾游戏,0,0
23647434,苏凉七,1614700024,OPPO A7,0,3,怎么说呢，最近皮肤出的太快了，而且有些皮肤的手感不好，和他的价格不成正比，但是吧，游戏还是蛮好玩的,1,0
23647423,就爱吃米饭,1614699963,华为 荣耀30S,15512,1,QNMD辣鸡匹配系统,0,0
18891638,手机用户64189732,1614699885,华为P20,17341,1,神仙匹配机制赢一把输一把，赢两把输两把，多好久让你多赢2把，连胜必连跪，连跪不连胜，举报系统也就举报举报挂机，版本改了以后460次数比没改还多。匹配机制不优化，举报系统不优化，皮肤越出越快，这是放弃这游戏？准备疯狂割草，能捞多少是多少？以前玩王者开开心心的，现在的王者变味了，玩个游戏队友张嘴闭嘴就是嘲讽，关键还举报不成功，成功了也就扣几分，别人在乎吗，更本不在乎，那就是个屁。玩这游戏对情侣很不友好，很多一部分人歧视情侣，有情侣准备玩这游戏的话不建议，赢了还好一点，输了就冷嘲热讽，张嘴闭嘴分手快乐，你还举报不了。这游戏就是花钱找罪，浪费时间，匹配不优化，举报不优化，游戏环境差，游戏体验极差，可以让你气的砸手机，对情侣极其不友好，想玩游戏的吗找其他开心点的游戏，不然免不了因为这游戏出现争吵的事，影响两个的感情。一年多下来了，王者环境，机制没有丝毫变好，估计是不管了，王者失望了，以前对你的喜爱，现在变成了对你深深的厌恶。,4,0
23647223,熊小石,1614699002,小米 Redmi K30S,8605,1,这有什么好反驳的？,0,0
23647195,当欲望被唤醒,1614698876,小米Redmi K30 Pro Zoom Edition,15618,1,书币游戏 快倒闭吧匹配机制就是来恶心人的,2,0
23646998,奉天承运,1614698104,,0,3,玩游戏最注重感受，匹配有点心塞，连输好多局。,0,0
23646921,愿丶绝,1614697748,,0,2,总的来说，游戏真的很氪。还有就是，很多BUG没修复。虽然也有好的地方，但是我对这款游戏的印象一直不好。个人有个人的见解，看法，可能对一个游戏，太看高了吧,0,0
